The Purge: Election Year|2016|18|108|Action, Horror, Sci-Fi|Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge.|the_purge_election_year_2016.jpg
Uncle Buck|1989|12|100|Comedy|Bachelor and all round slob, Buck, babysits his brother's rebellious teenage daughter and her cute younger brother and sister.|uncle_buck_1989.jpg
Hocus Pocus|1993|12|96|Comedy, Family, Fantasy|After three centuries, three witch sisters are resurrected in Salem, Massachusetts on Halloween night, and it is up to two teenagers, a young girl, and an immortal cat to put an end to their reign of terror once and for all.|hocus_pocus_1993.jpg
RoboCop 2|1990|18|117|Action, Crime, Sci-Fi|Cyborg law enforcer RoboCop returns to protect the citizens of old Detroit but faces a deadly challenge when a rogue OCP member secretly creates a new, evil RoboCop 2.|robocop_2_1990.jpg
xXx: Return of Xander Cage|2017|12|107|Action, Adventure, Thriller|Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.|xxx_return_of_xander_cage_2017.jpg
October Sky|1999|12|108|Biography, Drama, Family|The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.|october_sky_1999.jpg
Demolition|2015|18|101|Comedy, Drama|A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son, he starts to rebuild, beginning with the demolition of the life he once knew.|demolition_2015.jpg
Grandma's Boy|2006|18|94|Comedy|A thirty-five-year-old video game tester has to move in with his grandma and her two old lady roommates.|grandma's_boy_2006.jpg
Flatliners|1990|18|115|Drama, Horror, Sci-Fi|Five medical students experiment with "near death" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.|flatliners_1990.jpg
Hidalgo|2004|12|136|Action, Adventure, Biography|In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.|hidalgo_2004.jpg
Maze Runner: The Death Cure|2018|12|141|Action, Sci-Fi, Thriller|Young hero Thomas embarks on a mission to find a cure for a deadly disease known as "The Flare".|maze_runner_the_death_cure_2018.jpg
Taking Lives|2004|18|103|Crime, Drama, Mystery|An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.|taking_lives_2004.jpg
Child's Play|1988|18|87|Horror, Thriller|A single mother gives her son a much sought-after doll for his birthday, only to discover that it is possessed by the soul of a serial killer.|child's_play_1988.jpg
What Happened to Monday|2017|TV-MA|123|Action, Adventure, Crime|In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.|what_happened_to_monday_2017.jpg
Flipped|2010|12|90|Comedy, Drama, Romance|Two eighth-graders start to have feelings for each other despite being total opposites.|flipped_2010.jpg
The Straight Story|1999|3|112|Biography, Drama|An old man makes a long journey by lawnmower to mend his relationship with an ill brother.|the_straight_story_1999.jpg
Jane Eyre|2011|12|120|Drama, Romance|A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.|jane_eyre_2011.jpg
A Cinderella Story|2004|12|95|Comedy, Family, Romance|Routinely exploited by her wicked stepmother, the downtrodden Sam Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.|a_cinderella_story_2004.jpg
Spanglish|2004|12|131|Comedy, Drama, Romance|A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.|spanglish_2004.jpg
Legend of the Guardians: The Owls of Ga'Hoole|2010|12|97|Animation, Action, Adventure|When a young owl is abducted by an evil Owl army, he must escape with new-found friends and seek the legendary Guardians to stop the menace.|legend_of_the_guardians_the_owls_of_ga'hoole_2010.jpg
Kate & Leopold|2001|12|118|Comedy, Fantasy, Romance|An English Duke from 1876 is inadvertedly dragged to modern day New York where he falls for a plucky advertising executive.|kate_&_leopold_2001.jpg
Thir13en Ghosts|2001|18|91|Horror|When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!|thir13en_ghosts_2001.jpg
Centurion|2010|18|97|Action, Adventure, Drama|A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is devastated in a guerrilla attack.|centurion_2010.jpg
Wild at Heart|1990|18|125|Comedy, Crime, Drama|Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.|wild_at_heart_1990.jpg
Frida|2002|18|123|Biography, Drama, Romance|A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.|frida_2002.jpg
The Killing of a Sacred Deer|2017|18|121|Drama, Mystery, Thriller|Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.|the_killing_of_a_sacred_deer_2017.jpg
The Celebration|1998|18|105|Drama|At Helge's 60th birthday party, some unpleasant family truths are revealed.|the_celebration_1998.jpg
Collateral Beauty|2016|12|97|Drama, Romance|Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.|collateral_beauty_2016.jpg
Young Adult|2011|18|94|Comedy, Drama|Soon after her divorce, a fiction writer returns to her home in small-town Minnesota, looking to rekindle a romance with her ex-boyfriend, who is now happily married and has a newborn daughter.|young_adult_2011.jpg
The House Bunny|2008|12|97|Comedy, Romance|After Playboy bunny Shelley is kicked out of the playboy mansion, she finds a job as the house mother for a sorority full of socially awkward girls.|the_house_bunny_2008.jpg
The Cloverfield Paradox|2018|TV-MA|102|Horror, Mystery, Sci-Fi|Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.|the_cloverfield_paradox_2018.jpg
Turbo|2013|12|96|Animation, Adventure, Comedy|A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.|turbo_2013.jpg
Videodrome|1983|18|87|Horror, Sci-Fi, Thriller|When he acquires a different kind of show for his station, a sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a terrifying new reality.|videodrome_1983.jpg
Gosford Park|2001|18|131|Comedy, Drama, Mystery|The lives of upstairs guests and downstairs servants at a party in 1932 in a country house in England as they investigate a murder involving one of them.|gosford_park_2001.jpg
The Road to El Dorado|2000|12|89|Animation, Adventure, Comedy|Two swindlers get their hands on a map to the fabled city of gold, El Dorado.|the_road_to_el_dorado_2000.jpg
Unfaithful|2002|18|124|Drama, Thriller|A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.|unfaithful_2002.jpg
Felon|2008|18|104|Crime, Drama|A family man convicted of killing an intruder must cope with life afterward in the violent penal system.|felon_2008.jpg
The Kings of Summer|2013|18|95|Adventure, Comedy, Drama|Three teenage friends, in the ultimate act of independence, decide to spend their summer building a house in the woods and living off the land.|the_kings_of_summer_2013.jpg
The Fisher King|1991|18|138|Comedy, Drama, Fantasy|A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.|the_fisher_king_1991.jpg
The Dukes of Hazzard|2005|12|104|Adventure, Comedy|Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.|the_dukes_of_hazzard_2005.jpg
A Perfect Murder|1998|18|107|Crime, Drama, Thriller|A wealthy Wall Street speculator discovers that his wife has a lover. He investigates him and uses the carrot and stick to make him murder his wife. Planned to detail, it seems like a perfect murder.|a_perfect_murder_1998.jpg
The Piano|1993|18|121|Drama, Music, Romance|A mute woman is sent to 1850s New Zealand along with her young daughter and prized piano for an arranged marriage to a wealthy landowner, but is soon lusted after by a local worker on the plantation.|the_piano_1993.jpg
Battlefield Earth|2000|12|118|Action, Adventure, Sci-Fi|After enslavement and near extermination by an alien race in the year 3000, humanity begins to fight back.|battlefield_earth_2000.jpg
The Foreigner|2017|18|113|Action, Crime, Drama|A humble businessman with a buried past seeks justice when his daughter is killed in an act of terrorism. A cat-and-mouse conflict ensues with a government official, whose past may hold clues to the killers' identities.|the_foreigner_2017.jpg
Trick 'r Treat|2007|18|82|Comedy, Horror, Thriller|Five interwoven stories that occur on Halloween: An everyday high school principal has a secret life as a serial killer; a college virgin might have just met the guy for her; a group of teenagers pull a mean prank; a woman who loathes the night has to contend with her holiday-obsessed husband; and a mean old man meets his match with a demonic, supernatural trick-or-treater.|trick_'r_treat_2007.jpg
The Inbetweeners Movie|2011|18|97|Comedy|Four socially troubled 18-year-olds from the south of England go on holiday to Malia.|the_inbetweeners_movie_2011.jpg
Risky Business|1983|18|99|Comedy, Crime, Drama|A Chicago teenager is looking for fun at home while his parents are away, but the situation quickly gets out of hand.|risky_business_1983.jpg
Dante's Peak|1997|12|108|Action, Adventure, Thriller|A vulcanologist arrives at a countryside town recently named the second most desirable place to live in America, and discovers that the long dormant volcano, Dante's Peak, may wake up at any moment.|dante's_peak_1997.jpg
